id_customer,merchant_name,id_order,order_date,order_total_paid,order_delivery_fee,order_total_promo,order_tip,order_year,order_normal_price,deliveroo_plus
73197,deliveroo,27805568,2018-09-23,53.1,0.0,0.0,0.0,2018,53.1,1
73197,deliveroo,28422174,2018-10-18,13.34,0.0,0.0,0.0,2018,13.34,1
73197,deliveroo,28422176,2018-10-17,33.53,0.0,0.0,0.0,2018,33.53,1
73197,deliveroo,28749576,2018-10-20,34.34,0.0,0.0,0.0,2018,34.34,1
73197,deliveroo,29597410,2018-10-28,24.86,0.0,0.0,0.0,2018,24.86,1
73197,deliveroo,29597411,2018-10-28,13.71,0.0,0.0,0.0,2018,13.71,1
73197,deliveroo,30139165,2018-10-29,18.72,0.0,0.0,0.0,2018,18.72,1
73197,deliveroo,31328090,2018-11-10,24.27,0.0,0.0,0.0,2018,24.27,1
73197,deliveroo,31328092,2018-11-08,20.56,0.0,0.0,0.0,2018,20.56,1
73197,deliveroo,31740713,2018-11-13,14.74,0.0,0.0,0.0,2018,14.74,1
73197,deliveroo,32111391,2018-11-15,20.39,0.0,0.0,0.0,2018,20.39,1
73197,deliveroo,32187989,2018-11-18,31.73,0.0,0.0,0.0,2018,31.73,1
73197,deliveroo,32339455,2018-11-22,20.82,0.0,0.0,0.0,2018,20.82,1
73197,deliveroo,33084596,2018-11-28,20.41,0.0,0.0,0.0,2018,20.41,1
73197,deliveroo,33084598,2018-11-27,17.05,0.0,0.0,0.0,2018,17.05,1
73197,deliveroo,33084600,2018-11-26,20.14,0.0,0.0,0.0,2018,20.14,1
73197,deliveroo,33688988,2018-12-03,20.02,0.0,0.0,0.0,2018,20.02,1
73197,deliveroo,34142177,2018-12-16,23.09,0.0,0.0,0.0,2018,23.09,1
73197,deliveroo,39180089,2019-01-16,18.63,0.0,0.0,0.0,2019,18.63,1
73197,deliveroo,39183877,2019-01-21,17.36,0.0,0.0,0.0,2019,17.36,1
73197,deliveroo,39183884,2019-01-13,36.16,0.0,0.0,0.0,2019,36.16,1
73197,deliveroo,39183894,2019-01-12,20.41,0.0,0.0,0.0,2019,20.41,1
73197,deliveroo,39183903,2019-01-12,13.79,0.0,4.2,0.0,2019,17.99,1
73197,deliveroo,39183945,2019-01-07,0.0,0.0,25.8,0.0,2019,25.8,1
73197,deliveroo,39183959,2019-01-05,20.88,0.0,0.0,0.0,2019,20.88,1
73197,deliveroo,39183968,2019-01-05,51.22,0.0,0.0,0.0,2019,51.22,1
73197,deliveroo,39419724,2019-01-24,19.43,0.0,0.0,0.0,2019,19.43,1
73197,deliveroo,39419726,2019-01-23,14.11,0.0,0.0,0.0,2019,14.11,1
73197,deliveroo,39464321,2019-01-26,16.82,0.0,0.0,0.0,2019,16.82,1
73197,deliveroo,39508139,2019-01-27,14.65,0.0,0.0,0.0,2019,14.65,1
73197,deliveroo,39508140,2019-01-27,14.84,0.0,0.0,0.0,2019,14.84,1
73197,deliveroo,40414651,2019-01-31,26.02,0.0,0.0,0.0,2019,26.02,1
73197,deliveroo,40872851,2019-02-01,26.09,0.0,0.0,0.0,2019,26.09,1
73197,deliveroo,40872852,2019-02-01,15.47,0.0,0.0,0.0,2019,15.47,1
73197,deliveroo,41278893,2019-02-02,14.9,0.0,0.0,0.0,2019,14.9,1
73197,deliveroo,41278894,2019-02-02,14.73,0.0,0.0,0.0,2019,14.73,1
73197,deliveroo,41499654,2019-02-05,14.31,0.0,0.0,0.0,2019,14.31,1
73197,deliveroo,41797508,2019-02-07,40.97,0.0,0.0,0.0,2019,40.97,1
73197,deliveroo,42319586,2019-02-12,17.89,0.0,0.0,0.0,2019,17.89,1
73197,deliveroo,42319587,2019-02-11,19.11,0.0,0.0,0.0,2019,19.11,1
73197,deliveroo,42811308,2019-02-17,12.91,0.0,0.0,0.0,2019,12.91,1
73197,deliveroo,42811309,2019-02-17,20.1,0.0,0.0,0.0,2019,20.1,1
73197,deliveroo,43096542,2019-02-19,12.81,0.0,0.0,0.0,2019,12.81,1
73197,deliveroo,43318714,2019-02-22,33.42,0.0,0.0,0.0,2019,33.42,1
73197,deliveroo,43551402,2019-02-24,21.46,0.0,0.0,0.0,2019,21.46,1
73197,deliveroo,43681457,2019-02-28,32.92,0.0,0.0,0.0,2019,32.92,1
73197,deliveroo,43842592,2019-03-01,55.5,0.0,0.0,0.0,2019,55.5,1
73197,deliveroo,43870238,2019-03-03,25.02,0.0,2.82,0.0,2019,27.84,1
73197,deliveroo,43870239,2019-03-03,29.38,0.0,0.0,0.0,2019,29.38,1
73197,deliveroo,44242296,2019-03-05,16.3,0.0,0.0,0.0,2019,16.3,1
73197,deliveroo,44264846,2019-03-10,25.39,0.0,0.0,0.0,2019,25.39,1
73197,deliveroo,44264851,2019-03-10,20.48,0.0,0.0,0.0,2019,20.48,1
73197,deliveroo,44264861,2019-03-06,38.21,0.0,0.0,0.0,2019,38.21,1
73197,deliveroo,44570085,2019-03-13,15.71,0.0,0.0,0.0,2019,15.71,1
73197,deliveroo,45014070,2019-03-16,19.64,0.0,0.0,0.0,2019,19.64,1
73197,deliveroo,45014071,2019-03-16,18.0,0.0,0.0,0.0,2019,18.0,1
73197,deliveroo,45303729,2019-03-24,13.56,0.0,0.0,0.0,2019,13.56,1
73197,deliveroo,45303732,2019-03-24,20.39,0.0,0.0,0.0,2019,20.39,1
73197,deliveroo,45366096,2019-03-25,13.61,0.0,0.0,0.0,2019,13.61,1
73197,deliveroo,45571309,2019-03-28,19.79,0.0,0.0,0.0,2019,19.79,1
73197,deliveroo,45571311,2019-03-28,14.59,0.0,0.0,0.0,2019,14.59,1
73197,deliveroo,45735275,2019-03-31,34.86,0.0,0.0,0.0,2019,34.86,1
73198,deliveroo,44264694,2019-03-10,23.64,0.0,0.0,0.0,2019,23.64,1
73211,deliveroo,28566331,2018-10-19,18.62,0.0,0.0,0.0,2018,18.62,1
73211,deliveroo,34485600,2018-12-23,19.92,0.0,3.45,1.0,2018,23.37,1
73290,deliveroo,42526774,2019-02-12,22.57,0.0,0.0,0.0,2019,22.57,1
73290,deliveroo,42568430,2019-02-15,19.49,0.0,0.0,0.0,2019,19.49,1
73290,deliveroo,43633944,2019-02-27,23.1,0.0,0.0,0.0,2019,23.1,1
73290,deliveroo,43633945,2019-02-26,18.29,0.0,0.0,0.0,2019,18.29,1
73290,deliveroo,43999853,2019-03-04,19.38,0.0,0.0,0.0,2019,19.38,1
73290,deliveroo,44264766,2019-03-05,19.56,0.0,0.0,0.0,2019,19.56,1
73290,deliveroo,44464573,2019-03-13,19.87,0.0,0.0,0.0,2019,19.87,1
73290,deliveroo,44464574,2019-03-11,19.86,0.0,0.0,0.0,2019,19.86,1
73290,deliveroo,45310016,2019-03-21,33.86,0.0,0.0,0.0,2019,33.86,1
73290,deliveroo,45713803,2019-03-29,20.01,0.0,0.0,0.0,2019,20.01,1
73451,deliveroo,28731919,2018-10-21,16.33,0.0,0.0,0.0,2018,16.33,1
73451,deliveroo,29499361,2018-10-27,14.47,0.0,0.0,0.0,2018,14.47,1
73451,deliveroo,31307174,2018-11-04,16.3,0.0,0.0,0.0,2018,16.3,1
73451,deliveroo,34482642,2018-12-22,13.74,0.0,3.0,0.0,2018,16.740000000000002,1
73451,deliveroo,35518401,2018-12-31,19.22,0.0,0.0,0.0,2018,19.22,1
73451,deliveroo,35642250,2019-01-06,14.39,0.0,0.0,0.0,2019,14.39,1
73451,deliveroo,41278619,2019-02-02,9.55,0.0,10.4,0.0,2019,19.950000000000003,1
73451,deliveroo,41802141,2019-02-08,9.56,0.0,4.3,0.0,2019,13.86,1
73622,deliveroo,27805761,2018-09-01,12.15,0.0,0.0,0.0,2018,12.15,1
73693,deliveroo,34173996,2018-12-17,12.91,0.0,0.0,0.0,2018,12.91,1
73705,deliveroo,34174085,2018-11-16,22.2,0.0,0.0,0.0,2018,22.2,1
73705,deliveroo,34174101,2018-11-11,24.55,0.0,0.0,0.0,2018,24.55,1
73713,deliveroo,27805730,2018-09-16,13.73,0.0,0.0,0.0,2018,13.73,1
73945,deliveroo,27300312,2018-10-04,12.49,0.0,7.5,0.0,2018,19.990000000000002,1
73945,deliveroo,27805299,2018-10-12,47.37,0.0,0.0,0.0,2018,47.37,1
73945,deliveroo,28421650,2018-10-18,14.77,0.0,0.0,0.0,2018,14.77,1
73945,deliveroo,31307030,2018-11-10,18.16,0.0,9.0,0.0,2018,27.16,1
73945,deliveroo,31307034,2018-11-06,45.4,0.0,3.0,0.0,2018,48.4,1
73945,deliveroo,31307037,2018-11-06,42.35,0.0,0.0,0.0,2018,42.35,1
73945,deliveroo,32297463,2018-11-21,20.75,0.0,5.25,0.0,2018,26.0,1
73945,deliveroo,32440354,2018-11-25,42.84,0.0,0.0,0.0,2018,42.84,1
73945,deliveroo,32940854,2018-11-26,9.65,0.0,5.0,0.0,2018,14.65,1
73945,deliveroo,34176588,2018-12-19,23.2,0.0,0.0,0.0,2018,23.2,1
73945,deliveroo,34481110,2018-12-23,40.93,0.0,0.0,0.0,2018,40.93,1
73945,deliveroo,35533271,2018-12-29,17.15,0.0,0.0,0.0,2018,17.15,1
73945,deliveroo,39413745,2019-01-24,18.26,0.0,0.0,0.0,2019,18.26,1
73945,deliveroo,39508819,2019-01-27,26.0,0.0,2.71,0.0,2019,28.71,1
73945,deliveroo,41499725,2019-02-05,20.68,0.0,0.0,0.0,2019,20.68,1
73945,deliveroo,44264732,2019-03-10,42.08,0.0,0.0,0.0,2019,42.08,1
74532,deliveroo,41811005,2019-02-10,65.87,0.0,2.5,1.0,2019,68.37,1
74532,deliveroo,42568153,2019-02-15,20.63,0.0,2.5,1.0,2019,23.13,1
74532,deliveroo,43294081,2019-02-21,25.79,0.0,2.5,1.0,2019,28.29,1
74532,deliveroo,44264950,2019-03-08,34.01,0.0,3.81,0.0,2019,37.82,1
74532,deliveroo,45363616,2019-03-16,30.85,0.0,5.22,0.0,2019,36.07,1
74557,deliveroo,34506583,2018-12-23,51.1,0.0,0.0,0.0,2018,51.1,1
74642,deliveroo,45229939,2019-03-18,14.55,0.0,0.0,0.0,2019,14.55,1
74708,deliveroo,31308225,2018-11-06,26.39,0.0,0.0,0.0,2018,26.39,1
75128,deliveroo,27805916,2018-09-09,38.74,0.0,0.0,0.0,2018,38.74,1
75203,deliveroo,27806118,2018-09-13,35.91,0.0,0.0,0.0,2018,35.91,1
75204,deliveroo,44265224,2019-03-05,23.66,0.0,4.26,0.0,2019,27.92,1
75204,deliveroo,45036807,2019-03-17,15.89,0.0,0.0,0.0,2019,15.89,1
75961,deliveroo,27806103,2018-09-29,15.94,0.0,0.0,0.0,2018,15.94,1
75961,deliveroo,27806104,2018-09-29,15.91,0.0,0.0,0.0,2018,15.91,1
76214,deliveroo,28805322,2018-10-21,21.99,0.0,0.0,2.0,2018,21.99,1
76214,deliveroo,30067635,2018-10-30,24.25,0.0,0.0,2.0,2018,24.25,1
76214,deliveroo,31339007,2018-11-10,16.78,0.0,0.0,0.0,2018,16.78,1
76214,deliveroo,31730285,2018-10-03,33.87,0.0,3.0,0.0,2018,36.87,1
76214,deliveroo,33804639,2018-12-09,18.63,0.0,0.0,0.0,2018,18.63,1
76456,deliveroo,34485907,2018-12-22,16.18,0.0,0.0,0.0,2018,16.18,1
76910,deliveroo,30957743,2018-11-04,32.48,0.0,0.0,0.0,2018,32.48,1
76910,deliveroo,31401858,2018-11-11,35.18,0.0,0.0,0.0,2018,35.18,1
77242,deliveroo,34135538,2018-12-14,19.31,0.0,0.0,0.0,2018,19.31,1
77242,deliveroo,34491033,2018-12-21,21.2,0.0,0.0,0.0,2018,21.2,1
77242,deliveroo,36692173,2019-01-11,21.31,0.0,0.0,0.0,2019,21.31,1
77425,deliveroo,33834126,2018-12-07,26.67,0.0,0.0,0.0,2018,26.67,1
77425,deliveroo,35531628,2018-12-28,22.4,0.0,0.0,0.0,2018,22.4,1
77453,deliveroo,45029361,2019-03-17,25.45,0.0,0.0,0.0,2019,25.45,1
77456,deliveroo,34141807,2018-12-16,14.51,0.0,0.0,0.0,2018,14.51,1
77456,deliveroo,39413524,2019-01-23,15.24,0.0,0.0,0.0,2019,15.24,1
77458,deliveroo,45736634,2019-03-31,17.79,0.0,0.0,0.0,2019,17.79,1
77465,deliveroo,27303698,2018-10-02,17.25,0.0,0.0,0.0,2018,17.25,1
77465,deliveroo,28920615,2018-10-23,17.33,0.0,0.0,0.0,2018,17.33,1
77465,deliveroo,32174663,2018-11-18,20.44,0.0,0.0,0.0,2018,20.44,1
77465,deliveroo,39509266,2019-01-27,19.03,0.0,0.0,0.0,2019,19.03,1
77465,deliveroo,39509802,2018-12-17,32.18,0.0,0.0,0.0,2018,32.18,1
77465,deliveroo,39509803,2018-12-09,25.5,0.0,0.0,0.0,2018,25.5,1
77465,deliveroo,43319206,2019-02-24,42.31,0.0,0.0,0.0,2019,42.31,1
77465,deliveroo,45042330,2019-03-15,25.52,0.0,0.0,0.0,2019,25.52,1
77710,deliveroo,31333679,2018-11-04,15.3,0.0,0.0,0.0,2018,15.3,1
77710,deliveroo,31333680,2018-11-02,33.98,0.0,0.0,0.0,2018,33.98,1
77710,deliveroo,32108873,2018-11-15,29.78,0.0,0.0,0.0,2018,29.78,1
77710,deliveroo,32174708,2018-11-16,13.15,0.0,0.0,0.0,2018,13.15,1
77710,deliveroo,32206006,2018-11-19,22.59,0.0,0.0,0.0,2018,22.59,1
77710,deliveroo,33087647,2018-11-28,18.24,0.0,0.0,0.0,2018,18.24,1
77710,deliveroo,33298876,2018-12-01,28.64,0.0,0.0,0.0,2018,28.64,1
77710,deliveroo,33823105,2018-12-09,19.52,0.0,0.0,0.0,2018,19.52,1
77710,deliveroo,34131793,2018-12-16,47.05,0.0,0.0,0.0,2018,47.05,1
77710,deliveroo,34175905,2018-12-17,16.31,0.0,0.0,0.0,2018,16.31,1
77710,deliveroo,35643708,2019-01-05,23.67,0.0,0.0,0.0,2019,23.67,1
77710,deliveroo,35643709,2019-01-04,32.38,0.0,0.0,0.0,2019,32.38,1
77710,deliveroo,35783444,2019-01-07,27.47,0.0,0.0,0.0,2019,27.47,1
77710,deliveroo,36567975,2019-01-10,18.58,0.0,0.0,0.0,2019,18.58,1
77710,deliveroo,38345047,2019-01-16,28.57,0.0,0.0,0.0,2019,28.57,1
77710,deliveroo,38768611,2019-01-20,38.7,0.0,0.0,0.0,2019,38.7,1
77710,deliveroo,38768612,2019-01-18,17.53,0.0,0.0,0.0,2019,17.53,1
77710,deliveroo,39416615,2019-01-24,23.95,0.0,5.0,0.0,2019,28.95,1
77710,deliveroo,39416616,2019-01-23,22.49,0.0,0.0,0.0,2019,22.49,1
77710,deliveroo,41279058,2019-02-02,49.39,0.0,0.0,0.0,2019,49.39,1
77710,deliveroo,41797183,2019-02-09,26.58,0.0,0.0,0.0,2019,26.58,1
77710,deliveroo,42811686,2019-02-17,32.66,0.0,0.0,0.0,2019,32.66,1
77710,deliveroo,43097148,2019-02-19,29.99,0.0,0.0,0.0,2019,29.99,1
77710,deliveroo,43097154,2019-02-18,26.38,0.0,0.0,0.0,2019,26.38,1
77710,deliveroo,43842570,2019-03-02,20.58,0.0,0.0,0.0,2019,20.58,1
77710,deliveroo,44265708,2019-03-10,23.8,0.0,0.0,0.0,2019,23.8,1
77710,deliveroo,44265724,2019-03-07,26.85,0.0,0.0,0.0,2019,26.85,1
77710,deliveroo,44265728,2019-03-06,28.6,0.0,0.0,0.0,2019,28.6,1
77710,deliveroo,45013938,2019-03-14,20.69,0.0,0.0,0.0,2019,20.69,1
77710,deliveroo,45218545,2019-03-19,31.64,0.0,0.0,0.0,2019,31.64,1
77710,deliveroo,45305521,2019-03-24,28.45,0.0,0.0,0.0,2019,28.45,1
77710,deliveroo,45305524,2019-03-24,31.81,0.0,0.0,0.0,2019,31.81,1
77710,deliveroo,45734796,2019-03-31,31.11,0.0,0.0,0.0,2019,31.11,1
77710,deliveroo,45734797,2019-03-31,37.5,0.0,0.0,0.0,2019,37.5,1
77710,deliveroo,45734799,2019-03-30,21.96,0.0,0.0,0.0,2019,21.96,1
77886,deliveroo,42537475,2019-02-14,21.27,0.0,0.0,0.0,2019,21.27,1
77951,deliveroo,27463740,2018-10-10,23.65,0.0,0.0,0.0,2018,23.65,1
77951,deliveroo,27806739,2018-10-11,18.87,0.0,0.0,0.0,2018,18.87,1
77951,deliveroo,27806740,2018-09-28,18.3,0.0,0.0,0.0,2018,18.3,1
77951,deliveroo,27806741,2018-09-24,20.75,0.0,0.0,0.0,2018,20.75,1
77951,deliveroo,27806742,2018-09-15,30.77,0.0,0.0,0.0,2018,30.77,1
77951,deliveroo,28141301,2018-10-13,15.36,0.0,0.0,0.0,2018,15.36,1
77951,deliveroo,29348492,2018-10-26,23.52,0.0,0.0,0.0,2018,23.52,1
77951,deliveroo,32254039,2018-11-09,16.16,0.0,0.0,0.0,2018,16.16,1
77951,deliveroo,32254040,2018-11-08,28.32,0.0,0.0,0.0,2018,28.32,1
77951,deliveroo,32254048,2018-11-19,29.82,0.0,0.0,0.0,2018,29.82,1
77951,deliveroo,33542806,2018-12-03,15.46,0.0,0.0,0.0,2018,15.46,1
77951,deliveroo,33908872,2018-12-12,40.02,0.0,0.0,0.0,2018,40.02,1
77951,deliveroo,34175339,2018-12-19,27.52,0.0,0.0,0.0,2018,27.52,1
77951,deliveroo,35135599,2018-12-26,24.39,0.0,0.0,0.0,2018,24.39,1
77951,deliveroo,40823047,2019-01-30,25.21,0.0,0.0,0.0,2019,25.21,1
77951,deliveroo,40868440,2019-01-07,25.88,0.0,0.0,0.0,2019,25.88,1
77951,deliveroo,40868441,2019-01-03,29.55,0.0,0.0,0.0,2019,29.55,1
77951,deliveroo,41649809,2019-02-06,14.87,0.0,2.5,2.0,2019,17.369999999999997,1
77951,deliveroo,41816475,2019-02-10,20.88,0.0,0.0,0.0,2019,20.88,1
77951,deliveroo,42526181,2019-02-12,25.57,0.0,6.0,0.0,2019,31.57,1
77951,deliveroo,43636272,2019-02-26,38.19,0.0,0.0,0.0,2019,38.19,1
77951,deliveroo,44580716,2019-03-13,28.71,0.0,0.0,0.0,2019,28.71,1
77951,deliveroo,45201234,2019-03-16,63.16,0.0,0.0,0.0,2019,63.16,1
77963,deliveroo,45394346,2019-03-20,30.72,0.0,0.0,0.0,2019,30.72,1
78559,deliveroo,32174637,2018-11-13,25.9,0.0,0.0,0.0,2018,25.9,1
78559,deliveroo,32299971,2018-11-21,18.72,0.0,0.0,0.0,2018,18.72,1
78559,deliveroo,32442308,2018-11-25,16.66,0.0,0.0,0.0,2018,16.66,1
78559,deliveroo,44265881,2019-03-08,12.26,0.0,0.0,0.0,2019,12.26,1
78634,deliveroo,27300467,2018-10-07,12.97,0.0,0.0,0.0,2018,12.97,1
78634,deliveroo,29600019,2018-10-28,20.75,0.0,2.5,0.0,2018,23.25,1
78634,deliveroo,34135193,2018-12-14,38.97,0.0,0.0,0.0,2018,38.97,1
78634,deliveroo,35651875,2019-01-03,24.73,0.0,0.0,0.0,2019,24.73,1
79096,deliveroo,39508646,2019-01-27,13.61,0.0,0.0,0.0,2019,13.61,1
79096,deliveroo,40128412,2019-01-29,21.8,0.0,0.0,0.0,2019,21.8,1
79096,deliveroo,42992646,2019-02-18,16.21,0.0,0.0,0.0,2019,16.21,1
79096,deliveroo,43319449,2019-02-22,21.71,0.0,0.0,0.0,2019,21.71,1
79096,deliveroo,45042269,2019-03-18,16.34,0.0,0.0,0.0,2019,16.34,1
79446,deliveroo,35640732,2019-01-06,13.12,0.0,0.0,2.0,2019,13.12,1
79638,deliveroo,27807096,2018-10-01,13.0,0.0,0.0,0.0,2018,13.0,1
79725,deliveroo,45028719,2019-03-16,31.87,0.0,0.0,0.0,2019,31.87,1
79952,deliveroo,43319469,2019-02-23,16.4,0.0,0.0,0.0,2019,16.4,1
80292,deliveroo,27807173,2018-09-19,12.32,0.0,0.0,0.0,2018,12.32,1
80292,deliveroo,27807174,2018-09-19,16.14,0.0,0.0,0.0,2018,16.14,1
80887,deliveroo,33034281,2018-11-29,15.16,0.0,0.0,0.0,2018,15.16,1
81643,deliveroo,36692701,2019-01-11,13.45,0.0,0.0,0.0,2019,13.45,1
81643,deliveroo,41279065,2019-02-02,18.16,0.0,0.0,0.0,2019,18.16,1
81656,deliveroo,34176068,2018-12-18,28.8,0.0,0.0,0.0,2018,28.8,1
81656,deliveroo,36692707,2019-01-11,23.44,0.0,5.92,0.0,2019,29.36,1
81656,deliveroo,36692709,2019-01-11,15.98,0.0,0.0,1.0,2019,15.98,1
81822,deliveroo,31310491,2018-11-06,27.64,0.0,0.0,0.0,2018,27.64,1
81822,deliveroo,38765461,2019-01-20,15.41,0.0,0.0,0.0,2019,15.41,1
81822,deliveroo,41278789,2019-02-03,32.22,0.0,0.0,0.0,2019,32.22,1
81822,deliveroo,42811584,2019-02-17,29.55,0.0,0.0,0.0,2019,29.55,1
81822,deliveroo,43838788,2019-03-01,23.47,0.0,0.0,0.0,2019,23.47,1
81822,deliveroo,43871333,2019-03-03,25.25,0.0,0.0,0.0,2019,25.25,1
81954,deliveroo,27807557,2018-09-28,12.84,0.0,0.0,0.0,2018,12.84,1
81954,deliveroo,28120854,2018-10-13,16.05,0.0,0.0,0.0,2018,16.05,1
82464,deliveroo,27242509,2018-10-03,45.07,0.0,0.0,0.0,2018,45.07,1
82464,deliveroo,27435090,2018-10-10,9.19,0.0,4.0,0.0,2018,13.19,1
82464,deliveroo,28921113,2018-10-21,18.51,0.0,0.0,0.0,2018,18.51,1
82464,deliveroo,29581679,2018-10-24,13.28,0.0,0.0,0.0,2018,13.28,1
82464,deliveroo,30141398,2018-10-30,12.07,0.0,0.0,0.0,2018,12.07,1
82616,deliveroo,42418781,2018-12-21,25.47,0.0,0.0,0.0,2018,25.47,1
82616,deliveroo,42418812,2018-12-16,21.53,0.0,3.96,0.0,2018,25.490000000000002,1
82703,deliveroo,33298249,2018-11-30,18.58,0.0,0.0,0.0,2018,18.58,1
82703,deliveroo,33298250,2018-11-28,28.35,0.0,0.0,0.0,2018,28.35,1
82703,deliveroo,34482005,2018-12-21,16.3,0.0,0.0,0.0,2018,16.3,1
82703,deliveroo,38233629,2019-01-15,19.65,0.0,0.0,0.0,2019,19.65,1
82955,deliveroo,45012560,2019-03-17,19.55,0.0,0.0,0.0,2019,19.55,1
82955,deliveroo,45199971,2019-03-21,13.73,0.0,0.0,0.0,2019,13.73,1
82955,deliveroo,45619128,2019-03-27,33.77,0.0,0.0,0.0,2019,33.77,1
83171,deliveroo,27807788,2018-10-11,28.89,0.0,0.0,0.0,2018,28.89,1
83171,deliveroo,28412456,2018-10-16,12.62,0.0,0.0,0.0,2018,12.62,1
83171,deliveroo,28731127,2018-10-17,13.99,0.0,0.0,0.0,2018,13.99,1
83171,deliveroo,28782737,2018-10-22,15.88,0.0,0.0,0.0,2018,15.88,1
83171,deliveroo,28907512,2018-10-23,22.74,0.0,0.0,0.0,2018,22.74,1
83171,deliveroo,29230046,2018-10-24,13.24,0.0,0.0,0.0,2018,13.24,1
83171,deliveroo,29289209,2018-10-25,15.29,0.0,0.0,0.0,2018,15.29,1
83171,deliveroo,29351783,2018-10-26,15.46,0.0,0.0,0.0,2018,15.46,1
83582,deliveroo,27304082,2018-10-06,20.24,0.0,0.0,0.0,2018,20.24,1
83721,deliveroo,31742579,2018-10-24,12.08,0.0,3.5,0.0,2018,15.58,1
83960,deliveroo,27242545,2018-10-03,14.34,0.0,0.0,0.0,2018,14.34,1
83960,deliveroo,27304151,2018-10-04,0.0,0.0,14.5,0.0,2018,14.5,1
83960,deliveroo,30905066,2018-11-04,22.38,0.0,1.5,0.0,2018,23.88,1
83960,deliveroo,32174843,2018-11-18,28.62,0.0,5.25,0.0,2018,33.870000000000005,1
83965,deliveroo,32174783,2018-11-16,61.18,0.0,0.0,0.0,2018,61.18,1
83965,deliveroo,33087260,2018-11-27,41.37,0.0,0.0,0.0,2018,41.37,1
83965,deliveroo,33087261,2018-11-27,20.37,0.0,0.0,0.0,2018,20.37,1
83965,deliveroo,34131901,2018-12-15,13.98,0.0,0.0,0.0,2018,13.98,1
83965,deliveroo,34483309,2018-12-21,21.28,0.0,0.0,0.0,2018,21.28,1
83965,deliveroo,35784232,2019-01-06,30.13,0.0,0.0,0.0,2019,30.13,1
83965,deliveroo,36241531,2019-01-07,30.87,0.0,0.0,0.0,2019,30.87,1
83965,deliveroo,37832900,2019-01-14,27.87,0.0,0.0,0.0,2019,27.87,1
83965,deliveroo,38768657,2019-01-20,47.16,0.0,0.0,0.0,2019,47.16,1
83965,deliveroo,39415604,2019-01-23,26.79,0.0,0.0,0.0,2019,26.79,1
83965,deliveroo,39508604,2019-01-27,12.27,0.0,0.0,0.0,2019,12.27,1
83965,deliveroo,41789743,2019-02-08,23.02,0.0,0.0,0.0,2019,23.02,1
83965,deliveroo,41789744,2019-02-08,25.73,0.0,0.0,0.0,2019,25.73,1
83965,deliveroo,42417728,2019-02-13,7.48,0.0,23.09,0.0,2019,30.57,1
83965,deliveroo,42749573,2019-02-16,12.34,0.0,0.0,0.0,2019,12.34,1
83965,deliveroo,43172716,2019-02-19,39.46,0.0,0.0,0.0,2019,39.46,1
83965,deliveroo,45042307,2019-03-18,39.48,0.0,0.0,0.0,2019,39.48,1
83965,deliveroo,45366830,2019-03-25,56.79,0.0,0.0,0.0,2019,56.79,1
84259,deliveroo,45425799,2019-03-24,24.78,0.0,0.9,0.0,2019,25.68,1
84259,deliveroo,45571507,2019-03-28,19.19,0.0,0.0,0.0,2019,19.19,1
84427,deliveroo,43250778,2019-02-18,12.91,0.0,0.0,0.0,2019,12.91,1
84427,deliveroo,43325915,2019-02-24,24.7,0.0,0.0,0.0,2019,24.7,1
84427,deliveroo,44266603,2019-03-10,13.09,0.0,0.0,0.0,2019,13.09,1
84465,deliveroo,27304329,2018-10-07,13.69,0.0,0.0,1.0,2018,13.69,1
84465,deliveroo,27809278,2018-10-11,16.09,0.0,0.0,1.0,2018,16.09,1
84465,deliveroo,27809279,2018-10-11,14.09,0.0,0.0,1.0,2018,14.09,1
84465,deliveroo,28132381,2018-10-14,20.73,0.0,0.0,0.0,2018,20.73,1
84465,deliveroo,28424666,2018-10-17,19.69,0.0,0.0,1.0,2018,19.69,1
84465,deliveroo,29224078,2018-10-24,12.75,0.0,0.0,0.0,2018,12.75,1
84465,deliveroo,29597436,2018-10-28,12.85,0.0,0.0,1.0,2018,12.85,1
84465,deliveroo,31409086,2018-11-12,18.21,0.0,0.0,0.0,2018,18.21,1
84465,deliveroo,31409098,2018-11-10,15.29,0.0,0.0,0.0,2018,15.29,1
84465,deliveroo,32366869,2018-11-23,16.57,0.0,0.0,0.0,2018,16.57,1
84465,deliveroo,32427235,2018-11-24,19.33,0.0,0.0,0.0,2018,19.33,1
84465,deliveroo,33232154,2018-11-02,23.8,0.0,0.0,1.0,2018,23.8,1
84465,deliveroo,33819005,2018-12-03,20.9,0.0,0.0,0.0,2018,20.9,1
84465,deliveroo,33909671,2018-12-12,26.95,0.0,0.0,0.0,2018,26.95,1
84465,deliveroo,33909685,2018-11-29,14.27,0.0,0.0,0.0,2018,14.27,1
84465,deliveroo,34177594,2018-12-17,18.67,0.0,0.0,0.0,2018,18.67,1
84465,deliveroo,34480096,2018-12-23,48.96,0.0,0.0,1.0,2018,48.96,1
84465,deliveroo,34480097,2018-12-22,29.79,0.0,0.0,0.0,2018,29.79,1
84465,deliveroo,35785460,2019-01-08,13.93,0.0,0.0,1.0,2019,13.93,1
84465,deliveroo,36693464,2019-01-11,24.44,0.0,0.0,1.0,2019,24.44,1
84465,deliveroo,38767852,2019-01-19,12.47,0.0,0.0,0.0,2019,12.47,1
84465,deliveroo,38767854,2019-01-19,17.98,0.0,0.0,0.0,2019,17.98,1
